AS_ID	PREDICATE	OBJECT
auditioncertificate_snl_3760_13_163r_n_6	characteristics.note	
auditioncertificate_snl_3760_13_163r_n_6	characteristics.type	qira
auditioncertificate_snl_3760_13_163r_n_6	context.author_name	الحسين بن إسماعيل المحاملي
auditioncertificate_snl_3760_13_163r_n_6	context.author_viaf	None
auditioncertificate_snl_3760_13_163r_n_6	context.work_title	أمالي المحاملي  
auditioncertificate_snl_3760_13_163r_n_6	edit.amended_by	None
auditioncertificate_snl_3760_13_163r_n_6	edit.editor	Said Aljoumani
auditioncertificate_snl_3760_13_163r_n_6	edit.status	wip
auditioncertificate_snl_3760_13_163r_n_6	object.audition_certificate_number	N. 6
auditioncertificate_snl_3760_13_163r_n_6	object.catalog	FMMU 114
auditioncertificate_snl_3760_13_163r_n_6	object.classmark	3760/13
auditioncertificate_snl_3760_13_163r_n_6	object.folio_number	163r
auditioncertificate_snl_3760_13_163r_n_6	object.library	SNL
auditioncertificate_snl_3760_13_163r_n_6	object.manuscript_link	None
auditioncertificate_snl_3749_9_204r	characteristics.copy	False
auditioncertificate_snl_3749_9_204r	characteristics.type	qira
auditioncertificate_snl_3749_9_204r	context.author_name	محمد بن أحمد بن عثمان الذهبي 
auditioncertificate_snl_3749_9_204r	context.author_viaf	None
auditioncertificate_snl_3749_9_204r	context.work_title	معجم الذهبي الصغير
auditioncertificate_snl_3749_9_204r	edit.amended_by	None
auditioncertificate_snl_3749_9_204r	edit.editor	Said Aljoumani
auditioncertificate_snl_3749_9_204r	edit.status	wip
auditioncertificate_snl_3749_9_204r	object.audition_certificate_number	
auditioncertificate_snl_3749_9_204r	object.catalog	FMMU 60
auditioncertificate_snl_3749_9_204r	object.classmark	3749/9
auditioncertificate_snl_3749_9_204r	object.folio_number	204r
auditioncertificate_snl_3749_9_204r	object.image_link	
auditioncertificate_snl_3749_9_204r	object.library	SNL
auditioncertificate_snl_3749_9_204r	object.manuscript_link	None
auditioncertificate_gotha_ms_orient_a_627_14r_n_3	characteristics.copy	False
auditioncertificate_gotha_ms_orient_a_627_14r_n_3	characteristics.type	qira
auditioncertificate_gotha_ms_orient_a_627_14r_n_3	context.author_name	None
auditioncertificate_gotha_ms_orient_a_627_14r_n_3	context.author_viaf	None
auditioncertificate_gotha_ms_orient_a_627_14r_n_3	context.work_title	None
auditioncertificate_gotha_ms_orient_a_627_14r_n_3	edit.amended_by	None
auditioncertificate_gotha_ms_orient_a_627_14r_n_3	edit.editor	Said Aljoumani
auditioncertificate_gotha_ms_orient_a_627_14r_n_3	edit.status	wip
auditioncertificate_gotha_ms_orient_a_627_14r_n_3	object.audition_certificate_number	N. 3
auditioncertificate_gotha_ms_orient_a_627_14r_n_3	object.catalog	None
auditioncertificate_gotha_ms_orient_a_627_14r_n_3	object.classmark	Ms. orient. A 627
auditioncertificate_gotha_ms_orient_a_627_14r_n_3	object.folio_number	14r
auditioncertificate_gotha_ms_orient_a_627_14r_n_3	object.image_link	
auditioncertificate_gotha_ms_orient_a_627_14r_n_3	object.library	Gotha
auditioncertificate_gotha_ms_orient_a_627_14r_n_3	object.manuscript_link	None
auditioncertificate_stabi_ms_or_oct_1483_180v	characteristics.copy	False
auditioncertificate_stabi_ms_or_oct_1483_180v	characteristics.type	qira
auditioncertificate_stabi_ms_or_oct_1483_180v	edit.amended_by	None
auditioncertificate_stabi_ms_or_oct_1483_180v	edit.editor	Said Aljoumani
auditioncertificate_stabi_ms_or_oct_1483_180v	edit.status	wip
auditioncertificate_stabi_ms_or_oct_1483_180v	object.audition_certificate_number	
auditioncertificate_stabi_ms_or_oct_1483_180v	object.classmark	Ms. Or. Oct. 1483
auditioncertificate_stabi_ms_or_oct_1483_180v	object.folio_number	180v
auditioncertificate_stabi_ms_or_oct_1483_180v	object.image_link	
auditioncertificate_stabi_ms_or_oct_1483_180v	object.library	Stabi
auditioncertificate_stabi_ms_or_oct_1483_180v	object.manuscript_link	http://resolver.staatsbibliothek-berlin.de/SBB0002852100000364
auditioncertificate_snl_3748_6_156v	characteristics.copy	False
auditioncertificate_snl_3748_6_156v	characteristics.type	qira
auditioncertificate_snl_3748_6_156v	context.author_name	محمد بن أيوب بن يحيى بن ضريس الرازي
auditioncertificate_snl_3748_6_156v	context.author_viaf	None
auditioncertificate_snl_3748_6_156v	context.work_title	حديث ابن ضريس وغيره
auditioncertificate_snl_3748_6_156v	edit.amended_by	None
auditioncertificate_snl_3748_6_156v	edit.editor	Said Aljoumani
auditioncertificate_snl_3748_6_156v	edit.status	wip
auditioncertificate_snl_3748_6_156v	object.audition_certificate_number	
auditioncertificate_snl_3748_6_156v	object.catalog	FMMU 55 
auditioncertificate_snl_3748_6_156v	object.classmark	3748/6
auditioncertificate_snl_3748_6_156v	object.folio_number	156v
auditioncertificate_snl_3748_6_156v	object.image_link	
auditioncertificate_snl_3748_6_156v	object.library	SNL
auditioncertificate_snl_3748_6_156v	object.manuscript_link	None
auditioncertificate_stabi_sprenger_492_95r	characteristics.copy	False
auditioncertificate_stabi_sprenger_492_95r	characteristics.type	sama
auditioncertificate_stabi_sprenger_492_95r	edit.amended_by	None
auditioncertificate_stabi_sprenger_492_95r	edit.editor	Said Aljoumani
auditioncertificate_stabi_sprenger_492_95r	edit.status	wip
auditioncertificate_stabi_sprenger_492_95r	object.audition_certificate_number	
auditioncertificate_stabi_sprenger_492_95r	object.classmark	Sprenger 492
auditioncertificate_stabi_sprenger_492_95r	object.folio_number	95r
auditioncertificate_stabi_sprenger_492_95r	object.image_link	
auditioncertificate_stabi_sprenger_492_95r	object.library	Stabi
auditioncertificate_stabi_sprenger_492_95r	object.manuscript_link	None
auditioncertificate_bnf_suppl_turc_983_8v_n_2	characteristics.copy	False
auditioncertificate_bnf_suppl_turc_983_8v_n_2	characteristics.type	qira
auditioncertificate_bnf_suppl_turc_983_8v_n_2	context.author_name	محمد بن عبد الواحد
auditioncertificate_bnf_suppl_turc_983_8v_n_2	context.author_viaf	http://viaf.org/viaf/90055441
auditioncertificate_bnf_suppl_turc_983_8v_n_2	context.work_title	جزء فيه أحاديث منتقاة عوالي جمعها محمد بن عبد الواحد 
auditioncertificate_bnf_suppl_turc_983_8v_n_2	edit.amended_by	None
auditioncertificate_bnf_suppl_turc_983_8v_n_2	edit.editor	Said Aljoumani
auditioncertificate_bnf_suppl_turc_983_8v_n_2	edit.status	wip
auditioncertificate_bnf_suppl_turc_983_8v_n_2	object.audition_certificate_number	N. 2
auditioncertificate_bnf_suppl_turc_983_8v_n_2	object.catalog	None
auditioncertificate_bnf_suppl_turc_983_8v_n_2	object.classmark	Suppl Turc 983
auditioncertificate_bnf_suppl_turc_983_8v_n_2	object.folio_number	8v
auditioncertificate_bnf_suppl_turc_983_8v_n_2	object.image_link	https://gallica.bnf.fr/ark:/12148/btv1b10083812h/f11.highres
auditioncertificate_bnf_suppl_turc_983_8v_n_2	object.library	BNF
auditioncertificate_bnf_suppl_turc_983_8v_n_2	object.manuscript_link	https://gallica.bnf.fr/ark:/12148/btv1b10083812h/f11.item.r=%22turc%20983%22.zoom
auditioncertificate_snl_3741_3_33r_n_6	characteristics.copy	True
auditioncertificate_snl_3741_3_33r_n_6	characteristics.type	qira
auditioncertificate_snl_3741_3_33r_n_6	context.author_name	إسماعيل بن إسحق القاضي الأزدي
auditioncertificate_snl_3741_3_33r_n_6	context.author_viaf	None
auditioncertificate_snl_3741_3_33r_n_6	context.work_title	أحاديث أيوب السختياني
auditioncertificate_snl_3741_3_33r_n_6	edit.amended_by	None
auditioncertificate_snl_3741_3_33r_n_6	edit.editor	Said Aljoumani
auditioncertificate_snl_3741_3_33r_n_6	edit.status	wip
auditioncertificate_snl_3741_3_33r_n_6	object.audition_certificate_number	N. 6
auditioncertificate_snl_3741_3_33r_n_6	object.catalog	FMMU 26/27
auditioncertificate_snl_3741_3_33r_n_6	object.classmark	3741/3
auditioncertificate_snl_3741_3_33r_n_6	object.folio_number	33r
auditioncertificate_snl_3741_3_33r_n_6	object.image_link	
auditioncertificate_snl_3741_3_33r_n_6	object.library	SNL
auditioncertificate_snl_3741_3_33r_n_6	object.manuscript_link	None
auditioncertificate_snl_3759_2_22r_n_3	characteristics.copy	False
auditioncertificate_snl_3759_2_22r_n_3	characteristics.type	qira
auditioncertificate_snl_3759_2_22r_n_3	context.author_name	عبد الله بن محمد بن العزيز البغوي البغدادي
auditioncertificate_snl_3759_2_22r_n_3	context.author_viaf	None
auditioncertificate_snl_3759_2_22r_n_3	context.work_title	حكايات أبي بسطام
auditioncertificate_snl_3759_2_22r_n_3	edit.amended_by	None
auditioncertificate_snl_3759_2_22r_n_3	edit.editor	Said Aljoumani
auditioncertificate_snl_3759_2_22r_n_3	edit.status	wip
auditioncertificate_snl_3759_2_22r_n_3	object.audition_certificate_number	N. 3
auditioncertificate_snl_3759_2_22r_n_3	object.catalog	FMMU 105
auditioncertificate_snl_3759_2_22r_n_3	object.classmark	3759/2
auditioncertificate_snl_3759_2_22r_n_3	object.folio_number	22r
auditioncertificate_snl_3759_2_22r_n_3	object.library	SNL
auditioncertificate_snl_3759_2_22r_n_3	object.manuscript_link	None
auditioncertificate_snl_3741_3_47r_47r_n_3	characteristics.copy	False
auditioncertificate_snl_3741_3_47r_47r_n_3	characteristics.type	qira
auditioncertificate_snl_3741_3_47r_47r_n_3	context.author_name	إسماعيل بن إسحق القاضي الأزدي
auditioncertificate_snl_3741_3_47r_47r_n_3	context.author_viaf	None
auditioncertificate_snl_3741_3_47r_47r_n_3	context.work_title	أحاديث أيوب السختياني
auditioncertificate_snl_3741_3_47r_47r_n_3	edit.amended_by	None
auditioncertificate_snl_3741_3_47r_47r_n_3	edit.editor	Said Aljoumani
auditioncertificate_snl_3741_3_47r_47r_n_3	edit.status	wip
auditioncertificate_snl_3741_3_47r_47r_n_3	object.audition_certificate_number	N. 3
auditioncertificate_snl_3741_3_47r_47r_n_3	object.catalog	FMMU 26/27
auditioncertificate_snl_3741_3_47r_47r_n_3	object.classmark	3741/3, 47r
auditioncertificate_snl_3741_3_47r_47r_n_3	object.folio_number	47r
auditioncertificate_snl_3741_3_47r_47r_n_3	object.image_link	
auditioncertificate_snl_3741_3_47r_47r_n_3	object.library	SNL
auditioncertificate_snl_3741_3_47r_47r_n_3	object.manuscript_link	None
auditioncertificate_bnf_arabe_5130_1r	characteristics.copy	False
auditioncertificate_bnf_arabe_5130_1r	characteristics.type	qira
auditioncertificate_bnf_arabe_5130_1r	context.author_name	المازري، محمد بن علي
auditioncertificate_bnf_arabe_5130_1r	context.author_viaf	http://viaf.org/viaf/90038618
auditioncertificate_bnf_arabe_5130_1r	context.work_title	المعلم بفوائد مسلم
auditioncertificate_bnf_arabe_5130_1r	edit.amended_by	None
auditioncertificate_bnf_arabe_5130_1r	edit.editor	Said Aljoumani
auditioncertificate_bnf_arabe_5130_1r	edit.status	wip
auditioncertificate_bnf_arabe_5130_1r	object.audition_certificate_number	
auditioncertificate_bnf_arabe_5130_1r	object.catalog	None
auditioncertificate_bnf_arabe_5130_1r	object.classmark	Arabe 5130
auditioncertificate_bnf_arabe_5130_1r	object.folio_number	1r
auditioncertificate_bnf_arabe_5130_1r	object.image_link	https://gallica.bnf.fr/ark:/12148/btv1b10032290r/f2.highres
auditioncertificate_bnf_arabe_5130_1r	object.library	BNF
auditioncertificate_bnf_arabe_5130_1r	object.manuscript_link	https://gallica.bnf.fr/ark:/12148/btv1b10032290r/f2.item.zoom
auditioncertificate_snl_3755_3_23r_n_2	characteristics.copy	False
auditioncertificate_snl_3755_3_23r_n_2	characteristics.type	qira
auditioncertificate_snl_3755_3_23r_n_2	context.author_name	محمد بن أحمد بن محمد بن عمرو بن شاكر، ابن القطان
auditioncertificate_snl_3755_3_23r_n_2	context.author_viaf	None
auditioncertificate_snl_3755_3_23r_n_2	context.work_title	فوائد ابن القطان
auditioncertificate_snl_3755_3_23r_n_2	edit.amended_by	None
auditioncertificate_snl_3755_3_23r_n_2	edit.editor	Said Aljoumani
auditioncertificate_snl_3755_3_23r_n_2	edit.status	wip
auditioncertificate_snl_3755_3_23r_n_2	object.audition_certificate_number	N. 2
auditioncertificate_snl_3755_3_23r_n_2	object.catalog	FMMU 82
auditioncertificate_snl_3755_3_23r_n_2	object.classmark	3755/3
auditioncertificate_snl_3755_3_23r_n_2	object.folio_number	23r
auditioncertificate_snl_3755_3_23r_n_2	object.image_link	
auditioncertificate_snl_3755_3_23r_n_2	object.library	SNL
auditioncertificate_snl_3755_3_23r_n_2	object.manuscript_link	None
auditioncertificate_snl_3757_8_113v_n_2	characteristics.copy	True
auditioncertificate_snl_3757_8_113v_n_2	characteristics.type	qira
auditioncertificate_snl_3757_8_113v_n_2	context.author_name	عبد الرحمن بن أبي شريح الأنصاري
auditioncertificate_snl_3757_8_113v_n_2	context.author_viaf	None
auditioncertificate_snl_3757_8_113v_n_2	context.work_title	المائة الشريحية
auditioncertificate_snl_3757_8_113v_n_2	edit.amended_by	None
auditioncertificate_snl_3757_8_113v_n_2	edit.editor	Said Aljoumani
auditioncertificate_snl_3757_8_113v_n_2	edit.status	wip
auditioncertificate_snl_3757_8_113v_n_2	object.audition_certificate_number	N. 2
auditioncertificate_snl_3757_8_113v_n_2	object.catalog	 FMMU 96
auditioncertificate_snl_3757_8_113v_n_2	object.classmark	3757/8
auditioncertificate_snl_3757_8_113v_n_2	object.folio_number	113v
auditioncertificate_snl_3757_8_113v_n_2	object.image_link	
auditioncertificate_snl_3757_8_113v_n_2	object.library	SNL
auditioncertificate_snl_3757_8_113v_n_2	object.manuscript_link	None
auditioncertificate_bnf_suppl_turc_986_131v_n_2	characteristics.copy	False
auditioncertificate_bnf_suppl_turc_986_131v_n_2	characteristics.type	qira
auditioncertificate_bnf_suppl_turc_986_131v_n_2	context.author_name	أبو محمد سفيان بن عيينة الهلالي
auditioncertificate_bnf_suppl_turc_986_131v_n_2	context.author_viaf	None
auditioncertificate_bnf_suppl_turc_986_131v_n_2	context.work_title	جزء فيه من حديث أبي محمد سفيان بن عيينة الهلالي
auditioncertificate_bnf_suppl_turc_986_131v_n_2	edit.amended_by	None
auditioncertificate_bnf_suppl_turc_986_131v_n_2	edit.editor	Said Aljoumani
auditioncertificate_bnf_suppl_turc_986_131v_n_2	edit.status	wip
auditioncertificate_bnf_suppl_turc_986_131v_n_2	object.audition_certificate_number	N. 2
auditioncertificate_bnf_suppl_turc_986_131v_n_2	object.catalog	None
auditioncertificate_bnf_suppl_turc_986_131v_n_2	object.classmark	Suppl Turc 986
auditioncertificate_bnf_suppl_turc_986_131v_n_2	object.folio_number	131v
auditioncertificate_bnf_suppl_turc_986_131v_n_2	object.image_link	https://gallica.bnf.fr/ark:/12148/btv1b10082613v/f136.highres
auditioncertificate_bnf_suppl_turc_986_131v_n_2	object.library	BNF
auditioncertificate_bnf_suppl_turc_986_131v_n_2	object.manuscript_link	https://gallica.bnf.fr/ark:/12148/btv1b10082613v/f136.item.r=turc%20986.zoom
auditioncertificate_snl_3753_10_106v_n_1	characteristics.copy	True
auditioncertificate_snl_3753_10_106v_n_1	characteristics.type	None
auditioncertificate_snl_3753_10_106v_n_1	context.author_name	علي بن عمر بن محمد القزويني
auditioncertificate_snl_3753_10_106v_n_1	context.author_viaf	None
auditioncertificate_snl_3753_10_106v_n_1	context.work_title	مجلس من أمالي أبي الحسن القزويني
auditioncertificate_snl_3753_10_106v_n_1	edit.amended_by	None
auditioncertificate_snl_3753_10_106v_n_1	edit.editor	Said Aljoumani
auditioncertificate_snl_3753_10_106v_n_1	edit.status	wip
auditioncertificate_snl_3753_10_106v_n_1	object.audition_certificate_number	N. 1
auditioncertificate_snl_3753_10_106v_n_1	object.catalog	FMMU 73
auditioncertificate_snl_3753_10_106v_n_1	object.classmark	3753/10
auditioncertificate_snl_3753_10_106v_n_1	object.folio_number	106v
auditioncertificate_snl_3753_10_106v_n_1	object.image_link	
auditioncertificate_snl_3753_10_106v_n_1	object.library	SNL
auditioncertificate_snl_3753_10_106v_n_1	object.manuscript_link	None
auditioncertificate_bnf_arabe_709_1v_n_4	characteristics.copy	False
auditioncertificate_bnf_arabe_709_1v_n_4	characteristics.type	qira
auditioncertificate_bnf_arabe_709_1v_n_4	context.author_name	محمد بن عيسى الترمذي
auditioncertificate_bnf_arabe_709_1v_n_4	context.author_viaf	http://viaf.org/viaf/76600419
auditioncertificate_bnf_arabe_709_1v_n_4	context.work_title	الجامع الصحيح
auditioncertificate_bnf_arabe_709_1v_n_4	edit.amended_by	None
auditioncertificate_bnf_arabe_709_1v_n_4	edit.editor	Said Aljoumani
auditioncertificate_bnf_arabe_709_1v_n_4	edit.status	wip
auditioncertificate_bnf_arabe_709_1v_n_4	object.audition_certificate_number	N. 4
auditioncertificate_bnf_arabe_709_1v_n_4	object.catalog	None
auditioncertificate_bnf_arabe_709_1v_n_4	object.classmark	Arabe 709
auditioncertificate_bnf_arabe_709_1v_n_4	object.folio_number	1v
auditioncertificate_bnf_arabe_709_1v_n_4	object.image_link	https://gallica.bnf.fr/ark:/12148/btv1b110003844/f3.highres
auditioncertificate_bnf_arabe_709_1v_n_4	object.library	BNF
auditioncertificate_bnf_arabe_709_1v_n_4	object.manuscript_link	https://gallica.bnf.fr/ark:/12148/btv1b110003844/f3.item.r=%22arabe%20709%22.zoom
auditioncertificate_snl_3749_9_217v_n_2	characteristics.copy	True
auditioncertificate_snl_3749_9_217v_n_2	characteristics.type	qira
auditioncertificate_snl_3749_9_217v_n_2	context.author_name	محمد بن أحمد بن عثمان الذهبي 
auditioncertificate_snl_3749_9_217v_n_2	context.author_viaf	None
auditioncertificate_snl_3749_9_217v_n_2	context.work_title	معجم الذهبي الصغير
auditioncertificate_snl_3749_9_217v_n_2	edit.amended_by	None
auditioncertificate_snl_3749_9_217v_n_2	edit.editor	Said Aljoumani
auditioncertificate_snl_3749_9_217v_n_2	edit.status	wip
auditioncertificate_snl_3749_9_217v_n_2	object.audition_certificate_number	N. 2
auditioncertificate_snl_3749_9_217v_n_2	object.catalog	FMMU 60
auditioncertificate_snl_3749_9_217v_n_2	object.classmark	3749/9
auditioncertificate_snl_3749_9_217v_n_2	object.folio_number	217v
